CBSA,MDIV,STCOU,NAME,LSAD,population,year,estimate_type
13260,NA,18093,"Lawrence County, IN",County or equivalent,46112,2012,POPESTIMATE
13260,NA,18093,"Lawrence County, IN",County or equivalent,45893,2013,POPESTIMATE
13260,NA,18093,"Lawrence County, IN",County or equivalent,45648,2014,POPESTIMATE
13260,NA,18093,"Lawrence County, IN",County or equivalent,45567,2015,POPESTIMATE
13260,NA,18093,"Lawrence County, IN",County or equivalent,45588,2016,POPESTIMATE
13260,NA,18093,"Lawrence County, IN",County or equivalent,45625,2017,POPESTIMATE
13260,NA,18093,"Lawrence County, IN",County or equivalent,45668,2018,POPESTIMATE
13300,NA,NA,"Beeville, TX",Micropolitan Statistical Area,31861,2010,CENSUS
13300,NA,NA,"Beeville, TX",Micropolitan Statistical Area,31861,2010,ESTIMATESBASE
13300,NA,NA,"Beeville, TX",Micropolitan Statistical Area,31863,2010,POPESTIMATE
13300,NA,NA,"Beeville, TX",Micropolitan Statistical Area,32311,2011,POPESTIMATE
13300,NA,NA,"Beeville, TX",Micropolitan Statistical Area,32483,2012,POPESTIMATE
13300,NA,NA,"Beeville, TX",Micropolitan Statistical Area,32812,2013,POPESTIMATE
13300,NA,NA,"Beeville, TX",Micropolitan Statistical Area,32846,2014,POPESTIMATE
